month,company_name,arr_usd
2024-10-01,Aurora Data,893094.35
2024-11-01,Aurora Data,945394.56
2024-12-01,Aurora Data,1052151.62
2025-01-01,Aurora Data,1149745.0
2025-02-01,Aurora Data,1226780.52
2025-03-01,Aurora Data,1267753.17
2025-04-01,Aurora Data,1252011.26
2025-05-01,Aurora Data,1450875.61
2025-06-01,Aurora Data,1631341.62
2023-01-01,Rapid Networks,133489.74
2023-02-01,Rapid Networks,128811.76
2023-03-01,Rapid Networks,108654.56
2023-04-01,Rapid Networks,120402.03
2023-05-01,Rapid Networks,141093.14
2023-06-01,Rapid Networks,125714.33
2023-07-01,Rapid Networks,116706.47
2023-08-01,Rapid Networks,137895.3
2023-09-01,Rapid Networks,130275.93
2023-10-01,Rapid Networks,137714.78
2023-11-01,Rapid Networks,132632.93
2023-12-01,Rapid Networks,134145.38
2024-01-01,Rapid Networks,133842.73
2024-02-01,Rapid Networks,136371.18
2024-03-01,Rapid Networks,147137.1
2024-04-01,Rapid Networks,138844.44
2024-05-01,Rapid Networks,122248.34
2024-06-01,Rapid Networks,136030.38
2024-07-01,Rapid Networks,140994.13
2024-08-01,Rapid Networks,141745.39
2024-09-01,Rapid Networks,131170.47
2024-10-01,Rapid Networks,142180.21
2024-11-01,Rapid Networks,140927.76
2024-12-01,Rapid Networks,152372.4
2025-01-01,Rapid Networks,130259.42
2025-02-01,Rapid Networks,132220.97
2025-03-01,Rapid Networks,133910.31
2025-04-01,Rapid Networks,132980.26
2025-05-01,Rapid Networks,130571.14
2025-06-01,Rapid Networks,118061.68
2023-01-01,Nova Bridge,172864.8
2023-02-01,Nova Bridge,195438.52
2023-03-01,Nova Bridge,179278.95
2023-04-01,Nova Bridge,191756.26
2023-05-01,Nova Bridge,183470.71
2023-06-01,Nova Bridge,189607.35
2023-07-01,Nova Bridge,185625.0
2023-08-01,Nova Bridge,196656.61
2023-09-01,Nova Bridge,185573.38
2023-10-01,Nova Bridge,190672.6
2023-11-01,Nova Bridge,190490.54
2023-12-01,Nova Bridge,185365.51
2024-01-01,Nova Bridge,192923.31
2024-02-01,Nova Bridge,211357.46
2024-03-01,Nova Bridge,188562.25
2024-04-01,Nova Bridge,196211.61
2024-05-01,Nova Bridge,205372.46
2024-06-01,Nova Bridge,205342.31
2024-07-01,Nova Bridge,195432.4
2024-08-01,Nova Bridge,172973.09
2024-09-01,Nova Bridge,202538.55
2024-10-01,Nova Bridge,176477.23
2024-11-01,Nova Bridge,214249.01
2024-12-01,Nova Bridge,202360.88
2025-01-01,Nova Bridge,211830.51
2025-02-01,Nova Bridge,193689.14
2025-03-01,Nova Bridge,188105.37
2025-04-01,Nova Bridge,207712.88
2025-05-01,Nova Bridge,205802.89
2025-06-01,Nova Bridge,202170.92
2023-01-01,Peak Solutions,239376.99
2023-02-01,Peak Solutions,260791.8
2023-03-01,Peak Solutions,278474.42
2023-04-01,Peak Solutions,309444.21
2023-05-01,Peak Solutions,307748.0
2023-06-01,Peak Solutions,300617.99
2023-07-01,Peak Solutions,357877.66
2023-08-01,Peak Solutions,405397.26
2023-09-01,Peak Solutions,399732.3
2023-10-01,Peak Solutions,449016.77
2023-11-01,Peak Solutions,471601.46
2023-12-01,Peak Solutions,566324.71
2024-01-01,Peak Solutions,589313.22
2024-02-01,Peak Solutions,632477.81
2024-03-01,Peak Solutions,681033.72
2024-04-01,Peak Solutions,710918.8
2024-05-01,Peak Solutions,775625.06
2024-06-01,Peak Solutions,779123.59
2024-07-01,Peak Solutions,795445.55
2024-08-01,Peak Solutions,970264.12
2024-09-01,Peak Solutions,1055299.03
2024-10-01,Peak Solutions,1187532.65
2024-11-01,Peak Solutions,1302417.96
2024-12-01,Peak Solutions,1404354.79
2025-01-01,Peak Solutions,1334070.83
2025-02-01,Peak Solutions,1487462.39
2025-03-01,Peak Solutions,1671952.49
2025-04-01,Peak Solutions,1983527.32
2025-05-01,Peak Solutions,2039059.75
2025-06-01,Peak Solutions,2161865.02
2023-01-01,Nova Networks,188599.01
2023-02-01,Nova Networks,164385.55
2023-03-01,Nova Networks,164796.37
2023-04-01,Nova Networks,158988.64
2023-05-01,Nova Networks,165522.16
2023-06-01,Nova Networks,144381.97
2023-07-01,Nova Networks,123739.0
2023-08-01,Nova Networks,138522.67
2023-09-01,Nova Networks,125014.81
2023-10-01,Nova Networks,124464.69
2023-11-01,Nova Networks,118561.55
2023-12-01,Nova Networks,112604.46
2024-01-01,Nova Networks,113783.93
2024-02-01,Nova Networks,96900.98
2024-03-01,Nova Networks,98015.2
2024-04-01,Nova Networks,99766.0
2024-05-01,Nova Networks,89648.46
2024-06-01,Nova Networks,81540.95
2024-07-01,Nova Networks,87858.8
2024-08-01,Nova Networks,86087.87
2024-09-01,Nova Networks,77973.24
2024-10-01,Nova Networks,67580.16
2024-11-01,Nova Networks,74371.73
2024-12-01,Nova Networks,63157.31
2025-01-01,Nova Networks,67052.53
2025-02-01,Nova Networks,60500.44
2025-03-01,Nova Networks,57178.68
2025-04-01,Nova Networks,56909.57
2025-05-01,Nova Networks,55284.01
2025-06-01,Nova Networks,51771.22
2023-01-01,Vertex Engage,310141.26
2023-02-01,Vertex Engage,310437.2
2023-03-01,Vertex Engage,305931.02
2023-04-01,Vertex Engage,314013.95
2023-05-01,Vertex Engage,311865.76
2023-06-01,Vertex Engage,357026.69
2023-07-01,Vertex Engage,357927.16
2023-08-01,Vertex Engage,332554.09
2023-09-01,Vertex Engage,380218.37
2023-10-01,Vertex Engage,386309.2
2023-11-01,Vertex Engage,451876.97
2023-12-01,Vertex Engage,396799.82
2024-01-01,Vertex Engage,416738.15
2024-02-01,Vertex Engage,490834.48
2024-03-01,Vertex Engage,514177.96
2024-04-01,Vertex Engage,480012.44
2024-05-01,Vertex Engage,499944.74
2024-06-01,Vertex Engage,551034.87
2024-07-01,Vertex Engage,489111.76
2024-08-01,Vertex Engage,519803.92
2024-09-01,Vertex Engage,585129.74
2024-10-01,Vertex Engage,662120.52
2024-11-01,Vertex Engage,622423.8
2024-12-01,Vertex Engage,662169.85
2025-01-01,Vertex Engage,720876.79
2025-02-01,Vertex Engage,780803.56
2025-03-01,Vertex Engage,710337.1
2025-04-01,Vertex Engage,756727.65
2025-05-01,Vertex Engage,855660.69
2025-06-01,Vertex Engage,750216.78
2023-01-01,Peak Technologies,370084.33
2023-02-01,Peak Technologies,384116.54
2023-03-01,Peak Technologies,390956.42
2023-04-01,Peak Technologies,412323.56
2023-05-01,Peak Technologies,464271.52
2023-06-01,Peak Technologies,507680.33
2023-07-01,Peak Technologies,507398.71
2023-08-01,Peak Technologies,541225.14
2023-09-01,Peak Technologies,585827.34
2023-10-01,Peak Technologies,572261.88
2023-11-01,Peak Technologies,658684.9
2023-12-01,Peak Technologies,698272.33
2024-01-01,Peak Technologies,800605.09
2024-02-01,Peak Technologies,734019.97
2024-03-01,Peak Technologies,771919.93
2024-04-01,Peak Technologies,866367.9
2024-05-01,Peak Technologies,917132.19
2024-06-01,Peak Technologies,905534.04
2024-07-01,Peak Technologies,962765.95
2024-08-01,Peak Technologies,1065716.03
2024-09-01,Peak Technologies,1050452.47
2024-10-01,Peak Technologies,1133455.79
2024-11-01,Peak Technologies,1227539.67
2024-12-01,Peak Technologies,1354821.61
2025-01-01,Peak Technologies,1321685.15
2025-02-01,Peak Technologies,1306683.7
2025-03-01,Peak Technologies,1374276.83
2025-04-01,Peak Technologies,1504041.01
2025-05-01,Peak Technologies,1583779.06
2025-06-01,Peak Technologies,1776237.14
2023-01-01,Aurora AI,116852.98
2023-02-01,Aurora AI,121414.94
2023-03-01,Aurora AI,135180.65
2023-04-01,Aurora AI,133785.59
2023-05-01,Aurora AI,132367.06
2023-06-01,Aurora AI,131966.39
2023-07-01,Aurora AI,134971.61
2023-08-01,Aurora AI,143210.33
2023-09-01,Aurora AI,148108.58
2023-10-01,Aurora AI,140303.59
2023-11-01,Aurora AI,150380.61
2023-12-01,Aurora AI,137733.98
2024-01-01,Aurora AI,158233.01
2024-02-01,Aurora AI,166007.61
2024-03-01,Aurora AI,161035.96
2024-04-01,Aurora AI,181955.36
2024-05-01,Aurora AI,162854.87
2024-06-01,Aurora AI,175885.05
2024-07-01,Aurora AI,177384.59
2024-08-01,Aurora AI,180581.34
2024-09-01,Aurora AI,184301.32
2024-10-01,Aurora AI,190326.54
2024-11-01,Aurora AI,201546.43
2024-12-01,Aurora AI,211074.15
2025-01-01,Aurora AI,201658.36
2025-02-01,Aurora AI,214377.83
2025-03-01,Aurora AI,202990.71
2025-04-01,Aurora AI,223085.99
2025-05-01,Aurora AI,211077.66
2025-06-01,Aurora AI,236338.29
2023-01-01,Peak Dynamics,592313.03
2023-02-01,Peak Dynamics,668806.93
2023-03-01,Peak Dynamics,754597.27
2023-04-01,Peak Dynamics,755079.13
2023-05-01,Peak Dynamics,768964.15
2023-06-01,Peak Dynamics,824691.72
2023-07-01,Peak Dynamics,831201.34
2023-08-01,Peak Dynamics,889957.81
2023-09-01,Peak Dynamics,907003.7
2023-10-01,Peak Dynamics,964549.83
2023-11-01,Peak Dynamics,943167.7
2023-12-01,Peak Dynamics,1001108.46
2024-01-01,Peak Dynamics,974817.67
2024-02-01,Peak Dynamics,992595.01
2024-03-01,Peak Dynamics,1148119.15
2024-04-01,Peak Dynamics,1105300.01
2024-05-01,Peak Dynamics,1175802.88
2024-06-01,Peak Dynamics,1175619.37
2024-07-01,Peak Dynamics,1172331.05
2024-08-01,Peak Dynamics,1249119.37
2024-09-01,Peak Dynamics,1383145.58
2024-10-01,Peak Dynamics,1370994.03
2024-11-01,Peak Dynamics,1260899.52
2024-12-01,Peak Dynamics,1410006.73
2025-01-01,Peak Dynamics,1604659.36
2025-02-01,Peak Dynamics,1506712.7
2025-03-01,Peak Dynamics,1432572.78
2025-04-01,Peak Dynamics,1781360.1
2025-05-01,Peak Dynamics,1739542.29
2025-06-01,Peak Dynamics,1732726.35
2023-01-01,Nova Automation,177975.84
2023-02-01,Nova Automation,192172.11
2023-03-01,Nova Automation,185445.36
2023-04-01,Nova Automation,181565.52
2023-05-01,Nova Automation,179495.73
2023-06-01,Nova Automation,175486.19
2023-07-01,Nova Automation,185073.62
2023-08-01,Nova Automation,167169.24
2023-09-01,Nova Automation,159510.41
2023-10-01,Nova Automation,177751.74
2023-11-01,Nova Automation,176734.33
2023-12-01,Nova Automation,174294.63
2024-01-01,Nova Automation,172542.83
2024-02-01,Nova Automation,165298.44
2024-03-01,Nova Automation,173464.57
2024-04-01,Nova Automation,165425.25
2024-05-01,Nova Automation,160707.83
2024-06-01,Nova Automation,161091.58
2024-07-01,Nova Automation,178999.61
2024-08-01,Nova Automation,147501.25
2024-09-01,Nova Automation,164466.76
2024-10-01,Nova Automation,146025.48
2024-11-01,Nova Automation,157510.23
2024-12-01,Nova Automation,153921.41
2025-01-01,Nova Automation,140009.71
2025-02-01,Nova Automation,158304.07
2025-03-01,Nova Automation,151337.59
2025-04-01,Nova Automation,137174.78
2025-05-01,Nova Automation,158651.43
2025-06-01,Nova Automation,162118.37
2023-01-01,Peak Systems,465072.01
2023-02-01,Peak Systems,528107.92
2023-03-01,Peak Systems,572999.89
2023-04-01,Peak Systems,596071.7
2023-05-01,Peak Systems,573709.01
2023-06-01,Peak Systems,649026.23
2023-07-01,Peak Systems,700859.11
2023-08-01,Peak Systems,665702.38
2023-09-01,Peak Systems,799504.09
2023-10-01,Peak Systems,928481.22
2023-11-01,Peak Systems,918292.56
2023-12-01,Peak Systems,1019651.92
2024-01-01,Peak Systems,1022852.24
2024-02-01,Peak Systems,1077815.26
2024-03-01,Peak Systems,1176566.79
2024-04-01,Peak Systems,1181970.28
2024-05-01,Peak Systems,1251763.95
2024-06-01,Peak Systems,1492491.25
2024-07-01,Peak Systems,1600847.78
2024-08-01,Peak Systems,1519612.68
2024-09-01,Peak Systems,1789003.54
2024-10-01,Peak Systems,1813301.13
2024-11-01,Peak Systems,1976775.63
2024-12-01,Peak Systems,2122261.7
2025-01-01,Peak Systems,2324177.32
2025-02-01,Peak Systems,2372834.57
2025-03-01,Peak Systems,2699871.35
2025-04-01,Peak Systems,2733371.33
2025-05-01,Peak Systems,2962485.26
2025-06-01,Peak Systems,2938365.12
2023-01-01,Lambda Labs,671281.41
2023-02-01,Lambda Labs,598809.34
2023-03-01,Lambda Labs,627268.88
2023-04-01,Lambda Labs,697878.61
2023-05-01,Lambda Labs,669709.52
2023-06-01,Lambda Labs,599820.24
2023-07-01,Lambda Labs,700948.42
2023-08-01,Lambda Labs,651232.94
2023-09-01,Lambda Labs,719985.35
2023-10-01,Lambda Labs,672668.47
2023-11-01,Lambda Labs,685705.26
2023-12-01,Lambda Labs,722090.74
2024-01-01,Lambda Labs,654304.57
2024-02-01,Lambda Labs,654047.04
2024-03-01,Lambda Labs,684598.94
2024-04-01,Lambda Labs,723314.02
2024-05-01,Lambda Labs,651362.57
2024-06-01,Lambda Labs,642554.91
2024-07-01,Lambda Labs,733266.55
2024-08-01,Lambda Labs,686184.52
2024-09-01,Lambda Labs,696845.48
2024-10-01,Lambda Labs,647774.96
2024-11-01,Lambda Labs,693015.44
2024-12-01,Lambda Labs,720411.8
2025-01-01,Lambda Labs,757695.25
2025-02-01,Lambda Labs,699312.56
2025-03-01,Lambda Labs,791275.99
2025-04-01,Lambda Labs,708972.14
2025-05-01,Lambda Labs,712302.42
2025-06-01,Lambda Labs,797850.55
2023-01-01,Grid Automation,242929.92
2023-02-01,Grid Automation,268123.08
2023-03-01,Grid Automation,276484.0
2023-04-01,Grid Automation,253441.06
2023-05-01,Grid Automation,270460.8
2023-06-01,Grid Automation,279267.92
2023-07-01,Grid Automation,271110.74
2023-08-01,Grid Automation,291701.61
2023-09-01,Grid Automation,300127.81
2023-10-01,Grid Automation,325320.14
2023-11-01,Grid Automation,334757.71
2023-12-01,Grid Automation,318497.07
2024-01-01,Grid Automation,328612.17
2024-02-01,Grid Automation,352035.24
2024-03-01,Grid Automation,339265.55
2024-04-01,Grid Automation,369041.52
2024-05-01,Grid Automation,366104.84
2024-06-01,Grid Automation,358907.1
2024-07-01,Grid Automation,368391.51
2024-08-01,Grid Automation,425578.07
2024-09-01,Grid Automation,403898.72
2024-10-01,Grid Automation,451812.07
2024-11-01,Grid Automation,417316.21
2024-12-01,Grid Automation,445741.72
2025-01-01,Grid Automation,504571.17
2025-02-01,Grid Automation,437821.71
2025-03-01,Grid Automation,429170.04
2025-04-01,Grid Automation,517661.03
2025-05-01,Grid Automation,478271.78
2025-06-01,Grid Automation,511212.51
2023-01-01,Rapid Insights,156519.0
2023-02-01,Rapid Insights,154965.06
2023-03-01,Rapid Insights,152146.78
2023-04-01,Rapid Insights,134456.42
2023-05-01,Rapid Insights,130022.31
2023-06-01,Rapid Insights,125987.48
2023-07-01,Rapid Insights,113289.88
2023-08-01,Rapid Insights,113645.42
2023-09-01,Rapid Insights,111132.89
2023-10-01,Rapid Insights,103027.04
2023-11-01,Rapid Insights,98679.39
2023-12-01,Rapid Insights,95098.1
2024-01-01,Rapid Insights,87613.45
2024-02-01,Rapid Insights,89175.61
2024-03-01,Rapid Insights,87912.6
2024-04-01,Rapid Insights,76239.41
2024-05-01,Rapid Insights,76074.14
2024-06-01,Rapid Insights,69829.16
2024-07-01,Rapid Insights,68482.69
2024-08-01,Rapid Insights,69007.4
2024-09-01,Rapid Insights,62447.11
2024-10-01,Rapid Insights,52811.06
2024-11-01,Rapid Insights,56395.22
2024-12-01,Rapid Insights,55707.96
2025-01-01,Rapid Insights,49379.24
2025-02-01,Rapid Insights,49880.03
2025-03-01,Rapid Insights,43653.79
2025-04-01,Rapid Insights,39828.86
2025-05-01,Rapid Insights,41230.26
2025-06-01,Rapid Insights,35537.31
2023-01-01,Echo Systems,176723.16
2023-02-01,Echo Systems,179092.52
2023-03-01,Echo Systems,177701.65
2023-04-01,Echo Systems,182908.64
2023-05-01,Echo Systems,176403.48
2023-06-01,Echo Systems,188277.78
2023-07-01,Echo Systems,180545.93
2023-08-01,Echo Systems,172933.04
2023-09-01,Echo Systems,166462.29
2023-10-01,Echo Systems,165018.16
2023-11-01,Echo Systems,151653.83
2023-12-01,Echo Systems,161853.98
2024-01-01,Echo Systems,143536.66
2024-02-01,Echo Systems,155056.5
2024-03-01,Echo Systems,154401.39
2024-04-01,Echo Systems,144243.07
2024-05-01,Echo Systems,138550.28
2024-06-01,Echo Systems,139626.63
2024-07-01,Echo Systems,114872.1
2024-08-01,Echo Systems,133259.23
2024-09-01,Echo Systems,127827.77
2024-10-01,Echo Systems,125575.12
2024-11-01,Echo Systems,127641.67
2024-12-01,Echo Systems,120281.6
2025-01-01,Echo Systems,111491.94
2025-02-01,Echo Systems,114965.05
2025-03-01,Echo Systems,113768.62
2025-04-01,Echo Systems,111675.35
2025-05-01,Echo Systems,109617.86
2025-06-01,Echo Systems,112019.31
2023-01-01,Ace Metrics,136225.89
2023-02-01,Ace Metrics,120719.65
2023-03-01,Ace Metrics,137760.98
2023-04-01,Ace Metrics,136900.55
2023-05-01,Ace Metrics,142969.86
2023-06-01,Ace Metrics,143657.25
2023-07-01,Ace Metrics,154098.95
2023-08-01,Ace Metrics,175310.67
2023-09-01,Ace Metrics,155332.12
2023-10-01,Ace Metrics,161256.53
2023-11-01,Ace Metrics,165393.44
2023-12-01,Ace Metrics,198515.01
2024-01-01,Ace Metrics,184383.22
2024-02-01,Ace Metrics,194708.7
2024-03-01,Ace Metrics,197319.72
2024-04-01,Ace Metrics,198180.91
2024-05-01,Ace Metrics,212322.9
2024-06-01,Ace Metrics,249196.96
2024-07-01,Ace Metrics,245179.07
2024-08-01,Ace Metrics,226671.19
2024-09-01,Ace Metrics,252479.92
2024-10-01,Ace Metrics,242107.94
2024-11-01,Ace Metrics,237749.71
2024-12-01,Ace Metrics,283250.88
2025-01-01,Ace Metrics,294530.21
2025-02-01,Ace Metrics,302584.41
2025-03-01,Ace Metrics,290031.23
2025-04-01,Ace Metrics,304226.1
2025-05-01,Ace Metrics,328760.74
2025-06-01,Ace Metrics,333717.88
2023-01-01,Nova Data,181942.13
2023-02-01,Nova Data,194986.83
2023-03-01,Nova Data,177863.22
2023-04-01,Nova Data,199652.03
2023-05-01,Nova Data,201130.52
2023-06-01,Nova Data,209916.42
2023-07-01,Nova Data,215926.67
2023-08-01,Nova Data,204240.62
2023-09-01,Nova Data,198881.85
2023-10-01,Nova Data,215368.8
2023-11-01,Nova Data,236337.79
2023-12-01,Nova Data,225127.49
2024-01-01,Nova Data,228422.71
2024-02-01,Nova Data,219951.59
2024-03-01,Nova Data,269150.47
2024-04-01,Nova Data,263512.03
2024-05-01,Nova Data,268752.44
2024-06-01,Nova Data,277451.41
2024-07-01,Nova Data,278438.36
2024-08-01,Nova Data,273377.32
2024-09-01,Nova Data,280703.28
2024-10-01,Nova Data,283237.42
2024-11-01,Nova Data,334964.53
2024-12-01,Nova Data,311083.93
2025-01-01,Nova Data,302341.98
2025-02-01,Nova Data,323890.49
2025-03-01,Nova Data,307325.45
2025-04-01,Nova Data,355910.22
2025-05-01,Nova Data,327311.28
2025-06-01,Nova Data,354832.09
2023-01-01,Fusion Technologies,377107.77
2023-02-01,Fusion Technologies,359895.38
2023-03-01,Fusion Technologies,343745.72
2023-04-01,Fusion Technologies,320834.12
2023-05-01,Fusion Technologies,309484.27
2023-06-01,Fusion Technologies,325858.61
2023-07-01,Fusion Technologies,289196.34
2023-08-01,Fusion Technologies,267714.14
2023-09-01,Fusion Technologies,260161.64
2023-10-01,Fusion Technologies,270013.02
2023-11-01,Fusion Technologies,253557.08
2023-12-01,Fusion Technologies,241640.88
2024-01-01,Fusion Technologies,222364.2
2024-02-01,Fusion Technologies,222070.73
2024-03-01,Fusion Technologies,200232.41
2024-04-01,Fusion Technologies,195698.46
2024-05-01,Fusion Technologies,199227.37
2024-06-01,Fusion Technologies,190059.22
2024-07-01,Fusion Technologies,165946.17
2024-08-01,Fusion Technologies,160090.89
2024-09-01,Fusion Technologies,161149.92
2024-10-01,Fusion Technologies,166859.65
2024-11-01,Fusion Technologies,133105.71
2024-12-01,Fusion Technologies,143036.5
2025-01-01,Fusion Technologies,125895.27
2025-02-01,Fusion Technologies,125456.4
2025-03-01,Fusion Technologies,121906.46
2025-04-01,Fusion Technologies,116495.04
2025-05-01,Fusion Technologies,110996.72
2025-06-01,Fusion Technologies,109329.71
2023-01-01,Pioneer Metrics,175117.03
2023-02-01,Pioneer Metrics,168272.33
2023-03-01,Pioneer Metrics,162610.01
2023-04-01,Pioneer Metrics,138562.84
2023-05-01,Pioneer Metrics,146606.83
2023-06-01,Pioneer Metrics,143680.0
2023-07-01,Pioneer Metrics,126829.12
2023-08-01,Pioneer Metrics,128723.33
2023-09-01,Pioneer Metrics,123076.45
2023-10-01,Pioneer Metrics,130083.25
2023-11-01,Pioneer Metrics,125633.23
2023-12-01,Pioneer Metrics,101092.75
2024-01-01,Pioneer Metrics,119326.82
2024-02-01,Pioneer Metrics,97411.17
2024-03-01,Pioneer Metrics,103036.26
2024-04-01,Pioneer Metrics,99089.66
2024-05-01,Pioneer Metrics,86401.37
2024-06-01,Pioneer Metrics,89645.54
2024-07-01,Pioneer Metrics,83724.98
2024-08-01,Pioneer Metrics,83237.43
2024-09-01,Pioneer Metrics,78826.93
2024-10-01,Pioneer Metrics,79464.67
2024-11-01,Pioneer Metrics,72414.64
2024-12-01,Pioneer Metrics,68830.41
2025-01-01,Pioneer Metrics,70446.83
2025-02-01,Pioneer Metrics,66124.54
2025-03-01,Pioneer Metrics,64090.73
2025-04-01,Pioneer Metrics,57512.24
2025-05-01,Pioneer Metrics,54246.73
2025-06-01,Pioneer Metrics,53509.2
2023-01-01,Quantum Insights,169366.5
2023-02-01,Quantum Insights,166251.4
2023-03-01,Quantum Insights,186281.5
2023-04-01,Quantum Insights,192714.42
2023-05-01,Quantum Insights,189424.48
2023-06-01,Quantum Insights,186195.98
2023-07-01,Quantum Insights,217337.57
2023-08-01,Quantum Insights,208396.91
2023-09-01,Quantum Insights,218253.49
2023-10-01,Quantum Insights,221209.76
2023-11-01,Quantum Insights,223094.76
2023-12-01,Quantum Insights,224462.14
2024-01-01,Quantum Insights,259302.84
2024-02-01,Quantum Insights,250574.03
2024-03-01,Quantum Insights,311976.5
2024-04-01,Quantum Insights,265500.28
2024-05-01,Quantum Insights,272976.59
2024-06-01,Quantum Insights,309938.57
2024-07-01,Quantum Insights,337558.53
2024-08-01,Quantum Insights,326408.2
2024-09-01,Quantum Insights,347235.63
2024-10-01,Quantum Insights,317969.54
2024-11-01,Quantum Insights,351098.89
2024-12-01,Quantum Insights,356817.32
2025-01-01,Quantum Insights,354150.27
2025-02-01,Quantum Insights,408286.3
2025-03-01,Quantum Insights,373927.76
2025-04-01,Quantum Insights,408085.89
2025-05-01,Quantum Insights,441207.72
2025-06-01,Quantum Insights,450860.82
2023-01-01,Zenith Works,280550.63
2023-02-01,Zenith Works,279871.18
2023-03-01,Zenith Works,286357.27
2023-04-01,Zenith Works,272064.09
2023-05-01,Zenith Works,277427.45
2023-06-01,Zenith Works,281496.69
2023-07-01,Zenith Works,277630.46
2023-08-01,Zenith Works,271385.42
2023-09-01,Zenith Works,273473.38
2023-10-01,Zenith Works,267895.16
2023-11-01,Zenith Works,286449.09
2023-12-01,Zenith Works,280438.31
2024-01-01,Zenith Works,273612.05
2024-02-01,Zenith Works,274822.59
2024-03-01,Zenith Works,268200.93
2024-04-01,Zenith Works,300760.34
2024-05-01,Zenith Works,289114.07
2024-06-01,Zenith Works,276764.36
2024-07-01,Zenith Works,302252.49
2024-08-01,Zenith Works,283602.92
2024-09-01,Zenith Works,272446.95
2024-10-01,Zenith Works,309367.81
2024-11-01,Zenith Works,287687.59
2024-12-01,Zenith Works,290849.75
2025-01-01,Zenith Works,298833.65
2025-02-01,Zenith Works,316636.32
2025-03-01,Zenith Works,301136.77
2025-04-01,Zenith Works,284036.07
2025-05-01,Zenith Works,311726.7
2025-06-01,Zenith Works,297410.8
2023-01-01,Quantum Data,502847.91
2023-02-01,Quantum Data,612969.33
2023-03-01,Quantum Data,702893.75
2023-04-01,Quantum Data,735150.5
2023-05-01,Quantum Data,791269.68
2023-06-01,Quantum Data,731810.06
2023-07-01,Quantum Data,857709.64
2023-08-01,Quantum Data,841101.74
2023-09-01,Quantum Data,938651.93
2023-10-01,Quantum Data,924582.13
2023-11-01,Quantum Data,1016544.61
2023-12-01,Quantum Data,1079586.43
2024-01-01,Quantum Data,1242015.66
2024-02-01,Quantum Data,1315025.06
2024-03-01,Quantum Data,1363642.08
2024-04-01,Quantum Data,1334180.08
2024-05-01,Quantum Data,1498303.73
2024-06-01,Quantum Data,1558667.65
2024-07-01,Quantum Data,1797197.3
2024-08-01,Quantum Data,1940053.32
2024-09-01,Quantum Data,2051887.9
2024-10-01,Quantum Data,1994929.93
2024-11-01,Quantum Data,1903321.25
2024-12-01,Quantum Data,2138766.98
2025-01-01,Quantum Data,2673017.24
2025-02-01,Quantum Data,2601491.7
2025-03-01,Quantum Data,2718024.97
2025-04-01,Quantum Data,3250832.36
2025-05-01,Quantum Data,3397797.25
2025-06-01,Quantum Data,3403566.58
2023-01-01,Orbit Works,192370.34
2023-02-01,Orbit Works,218905.08
2023-03-01,Orbit Works,220550.13
2023-04-01,Orbit Works,238513.62
2023-05-01,Orbit Works,259597.76
2023-06-01,Orbit Works,246065.56
2023-07-01,Orbit Works,289008.67
2023-08-01,Orbit Works,292398.37
2023-09-01,Orbit Works,276455.61
2023-10-01,Orbit Works,301129.98
2023-11-01,Orbit Works,340817.75
2023-12-01,Orbit Works,392821.94
2024-01-01,Orbit Works,410084.17
2024-02-01,Orbit Works,438522.61
2024-03-01,Orbit Works,508192.25
2024-04-01,Orbit Works,462095.46
2024-05-01,Orbit Works,525054.85
2024-06-01,Orbit Works,568800.14
2024-07-01,Orbit Works,575051.93
2024-08-01,Orbit Works,637102.63
2024-09-01,Orbit Works,623708.59
2024-10-01,Orbit Works,773348.86
2024-11-01,Orbit Works,743583.07
2024-12-01,Orbit Works,903646.86
2025-01-01,Orbit Works,872727.93
2025-02-01,Orbit Works,979381.0
2025-03-01,Orbit Works,989968.94
2025-04-01,Orbit Works,1056113.13
2025-05-01,Orbit Works,1094222.5
2025-06-01,Orbit Works,1208241.02
2023-01-01,Summit Solutions,240864.42
2023-02-01,Summit Solutions,259867.76
2023-03-01,Summit Solutions,281533.0
2023-04-01,Summit Solutions,287691.23
2023-05-01,Summit Solutions,346559.05
2023-06-01,Summit Solutions,324103.66
2023-07-01,Summit Solutions,367354.93
2023-08-01,Summit Solutions,353690.82
2023-09-01,Summit Solutions,378978.56
2023-10-01,Summit Solutions,365985.2
2023-11-01,Summit Solutions,401289.73
2023-12-01,Summit Solutions,434462.15
2024-01-01,Summit Solutions,486042.54
2024-02-01,Summit Solutions,476928.92
2024-03-01,Summit Solutions,528251.91
2024-04-01,Summit Solutions,534085.43
2024-05-01,Summit Solutions,586162.36
2024-06-01,Summit Solutions,566092.62
2024-07-01,Summit Solutions,665775.45
2024-08-01,Summit Solutions,607794.82
2024-09-01,Summit Solutions,627457.52
2024-10-01,Summit Solutions,642064.4
2024-11-01,Summit Solutions,799262.75
2024-12-01,Summit Solutions,780509.17
2025-01-01,Summit Solutions,772236.04
2025-02-01,Summit Solutions,873984.14
2025-03-01,Summit Solutions,891260.22
2025-04-01,Summit Solutions,991228.7
2025-05-01,Summit Solutions,872158.94
2025-06-01,Summit Solutions,977024.27
2023-01-01,Fusion Metrics,184053.76
2023-02-01,Fusion Metrics,177497.6
2023-03-01,Fusion Metrics,192074.5
2023-04-01,Fusion Metrics,213172.22
2023-05-01,Fusion Metrics,192818.48
2023-06-01,Fusion Metrics,197806.0
